date,time,unit,temperature,condition,species,Type,quadrat,loggertype,datetime
7/25/22,5:30:00,C,11,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 5:30
7/25/22,5:30:00,C,10.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 5:30
7/25/22,5:30:00,C,11.5,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 5:30
7/25/22,5:30:00,C,11,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 5:30
7/25/22,5:30:00,C,11.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 5:30
7/25/22,5:30:00,C,10.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 5:30
7/25/22,5:30:00,C,11.5,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 5:30
7/25/22,5:30:00,C,10.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 5:30
7/25/22,5:30:00,C,10.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 5:30
7/25/22,5:31:00,C,10,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 5:31
7/25/22,5:31:00,C,11,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 5:31
7/25/22,5:31:00,C,11.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 5:31
7/25/22,5:31:00,C,12.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 5:31
7/25/22,5:31:00,C,10,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 5:31
7/25/22,5:31:00,C,12,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 5:31
7/25/22,5:31:00,C,11,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 5:31
7/25/22,5:31:00,C,11.5,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 5:31
7/25/22,5:31:00,C,10.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 5:31
7/25/22,5:31:00,C,11.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 5:31
7/25/22,5:31:00,C,10.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 5:31
7/25/22,5:31:00,C,11.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 5:31
7/25/22,5:31:00,C,10,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 5:31
7/25/22,5:31:00,C,10,Green,STSA,Green STSA,Q1,iButton,7/25/22 5:31
7/25/22,5:31:00,C,11,Green,STSA,Green STSA,Q2,iButton,7/25/22 5:31
7/25/22,5:31:00,C,10.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 5:31
7/25/22,5:31:00,C,11,Green,STSA,Green STSA,Q4,iButton,7/25/22 5:31
7/25/22,5:31:00,C,11.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 5:31
7/25/22,5:31:00,C,10.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 5:31
7/25/22,5:32:00,C,10.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 5:32
7/25/22,5:32:00,C,11.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 5:32
7/25/22,5:32:00,C,11,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 5:32
7/25/22,5:32:00,C,11.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 5:32
7/25/22,5:32:00,C,11,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 5:32
7/25/22,5:32:00,C,10.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 5:32
7/25/22,5:32:00,C,11.5,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 5:32
7/25/22,5:32:00,C,11,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 5:32
7/25/22,5:32:00,C,11.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 5:32
7/25/22,5:32:00,C,10.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 5:32
7/25/22,5:32:00,C,11.5,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 5:32
7/25/22,5:32:00,C,10.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 5:32
7/25/22,5:32:00,C,10.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 5:32
7/25/22,5:33:00,C,10,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 5:33
7/25/22,5:33:00,C,11,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 5:33
7/25/22,5:33:00,C,11.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 5:33
7/25/22,5:33:00,C,12.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 5:33
7/25/22,5:33:00,C,10,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 5:33
7/25/22,5:33:00,C,11.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 5:33
7/25/22,5:33:00,C,11,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 5:33
7/25/22,5:33:00,C,11.5,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 5:33
7/25/22,5:33:00,C,10.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 5:33
7/25/22,5:33:00,C,11.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 5:33
7/25/22,5:33:00,C,10.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 5:33
7/25/22,5:33:00,C,11.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 5:33
7/25/22,5:33:00,C,10,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 5:33
7/25/22,5:33:00,C,10,Green,STSA,Green STSA,Q1,iButton,7/25/22 5:33
7/25/22,5:33:00,C,11,Green,STSA,Green STSA,Q2,iButton,7/25/22 5:33
7/25/22,5:33:00,C,10.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 5:33
7/25/22,5:33:00,C,11,Green,STSA,Green STSA,Q4,iButton,7/25/22 5:33
7/25/22,5:33:00,C,11.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 5:33
7/25/22,5:33:00,C,10.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 5:33
7/25/22,5:34:00,C,10.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 5:34
7/25/22,5:34:00,C,11.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 5:34
7/25/22,5:34:00,C,11,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 5:34
7/25/22,5:34:00,C,11.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 5:34
7/25/22,5:34:00,C,11,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 5:34
7/25/22,5:34:00,C,10.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 5:34
7/25/22,5:34:00,C,11.5,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 5:34
7/25/22,5:34:00,C,11,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 5:34
7/25/22,5:34:00,C,11.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 5:34
7/25/22,5:34:00,C,10.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 5:34
7/25/22,5:34:00,C,11.5,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 5:34
7/25/22,5:34:00,C,10.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 5:34
7/25/22,5:34:00,C,10.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 5:34
7/25/22,5:35:00,C,10,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 5:35
7/25/22,5:35:00,C,11,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 5:35
7/25/22,5:35:00,C,11.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 5:35
7/25/22,5:35:00,C,12.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 5:35
7/25/22,5:35:00,C,10,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 5:35
7/25/22,5:35:00,C,11.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 5:35
7/25/22,5:35:00,C,11,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 5:35
7/25/22,5:35:00,C,11,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 5:35
7/25/22,5:35:00,C,10.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 5:35
7/25/22,5:35:00,C,11.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 5:35
7/25/22,5:35:00,C,10.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 5:35
7/25/22,5:35:00,C,11.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 5:35
7/25/22,5:35:00,C,10,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 5:35
7/25/22,5:35:00,C,10,Green,STSA,Green STSA,Q1,iButton,7/25/22 5:35
7/25/22,5:35:00,C,11,Green,STSA,Green STSA,Q2,iButton,7/25/22 5:35
7/25/22,5:35:00,C,10.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 5:35
7/25/22,5:35:00,C,11.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 5:35
7/25/22,5:35:00,C,11.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 5:35
7/25/22,5:35:00,C,10.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 5:35
7/25/22,5:36:00,C,10.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 5:36
7/25/22,5:36:00,C,11.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 5:36
7/25/22,5:36:00,C,11,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 5:36
7/25/22,5:36:00,C,11.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 5:36
7/25/22,5:36:00,C,10.5,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 5:36
7/25/22,5:36:00,C,10.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 5:36
7/25/22,5:36:00,C,11.5,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 5:36
7/25/22,5:36:00,C,11,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 5:36
7/25/22,5:36:00,C,11.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 5:36
7/25/22,5:36:00,C,10.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 5:36
7/25/22,5:36:00,C,11.5,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 5:36
7/25/22,5:36:00,C,10.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 5:36
7/25/22,5:36:00,C,10.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 5:36
7/25/22,5:37:00,C,10,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 5:37
7/25/22,5:37:00,C,11,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 5:37
7/25/22,5:37:00,C,11.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 5:37
7/25/22,5:37:00,C,12.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 5:37
7/25/22,5:37:00,C,10,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 5:37
7/25/22,5:37:00,C,11.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 5:37
7/25/22,5:37:00,C,11,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 5:37
7/25/22,5:37:00,C,11,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 5:37
7/25/22,5:37:00,C,10.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 5:37
7/25/22,5:37:00,C,11,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 5:37
7/25/22,5:37:00,C,10.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 5:37
7/25/22,5:37:00,C,11.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 5:37
7/25/22,5:37:00,C,10,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 5:37
7/25/22,5:37:00,C,10,Green,STSA,Green STSA,Q1,iButton,7/25/22 5:37
7/25/22,5:37:00,C,11,Green,STSA,Green STSA,Q2,iButton,7/25/22 5:37
7/25/22,5:37:00,C,10.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 5:37
7/25/22,5:37:00,C,11.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 5:37
7/25/22,5:37:00,C,11.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 5:37
7/25/22,5:37:00,C,10.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 5:37
7/25/22,5:38:00,C,10.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 5:38
7/25/22,5:38:00,C,11.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 5:38
7/25/22,5:38:00,C,11,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 5:38
7/25/22,5:38:00,C,11.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 5:38
7/25/22,5:38:00,C,10.5,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 5:38
7/25/22,5:38:00,C,10.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 5:38
7/25/22,5:38:00,C,11,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 5:38
7/25/22,5:38:00,C,11,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 5:38
7/25/22,5:38:00,C,11.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 5:38
7/25/22,5:38:00,C,10.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 5:38
7/25/22,5:38:00,C,11.5,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 5:38
7/25/22,5:38:00,C,10.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 5:38
7/25/22,5:38:00,C,10.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 5:38
7/25/22,5:39:00,C,10,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 5:39
7/25/22,5:39:00,C,11,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 5:39
7/25/22,5:39:00,C,11.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 5:39
7/25/22,5:39:00,C,12.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 5:39
7/25/22,5:39:00,C,10,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 5:39
7/25/22,5:39:00,C,11.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 5:39
7/25/22,5:39:00,C,11,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 5:39
7/25/22,5:39:00,C,11,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 5:39
7/25/22,5:39:00,C,10.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 5:39
7/25/22,5:39:00,C,11.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 5:39
7/25/22,5:39:00,C,10.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 5:39
7/25/22,5:39:00,C,11.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 5:39
7/25/22,5:39:00,C,10,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 5:39
7/25/22,5:39:00,C,10,Green,STSA,Green STSA,Q1,iButton,7/25/22 5:39
7/25/22,5:39:00,C,11,Green,STSA,Green STSA,Q2,iButton,7/25/22 5:39
7/25/22,5:39:00,C,10.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 5:39
7/25/22,5:39:00,C,11,Green,STSA,Green STSA,Q4,iButton,7/25/22 5:39
7/25/22,5:39:00,C,11.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 5:39
7/25/22,5:39:00,C,10.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 5:39
7/25/22,5:40:00,C,10.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 5:40
7/25/22,5:40:00,C,11.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 5:40
7/25/22,5:40:00,C,11,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 5:40
7/25/22,5:40:00,C,11.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 5:40
7/25/22,5:40:00,C,10.5,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 5:40
7/25/22,5:40:00,C,10.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 5:40
7/25/22,5:40:00,C,11,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 5:40
7/25/22,5:40:00,C,11,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 5:40
7/25/22,5:40:00,C,11.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 5:40
7/25/22,5:40:00,C,10.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 5:40
7/25/22,5:40:00,C,11.5,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 5:40
7/25/22,5:40:00,C,10.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 5:40
7/25/22,5:40:00,C,10.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 5:40
7/25/22,5:41:00,C,10,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 5:41
7/25/22,5:41:00,C,11,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 5:41
7/25/22,5:41:00,C,11.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 5:41
7/25/22,5:41:00,C,12.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 5:41
7/25/22,5:41:00,C,10,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 5:41
7/25/22,5:41:00,C,11.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 5:41
7/25/22,5:41:00,C,11,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 5:41
7/25/22,5:41:00,C,11,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 5:41
7/25/22,5:41:00,C,10.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 5:41
7/25/22,5:41:00,C,11.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 5:41
7/25/22,5:41:00,C,10.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 5:41
7/25/22,5:41:00,C,11.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 5:41
7/25/22,5:41:00,C,10,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 5:41
7/25/22,5:41:00,C,10,Green,STSA,Green STSA,Q1,iButton,7/25/22 5:41
7/25/22,5:41:00,C,11,Green,STSA,Green STSA,Q2,iButton,7/25/22 5:41
7/25/22,5:41:00,C,10.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 5:41
7/25/22,5:41:00,C,11,Green,STSA,Green STSA,Q4,iButton,7/25/22 5:41
7/25/22,5:41:00,C,11.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 5:41
7/25/22,5:41:00,C,10.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 5:41
7/25/22,5:42:00,C,10.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 5:42
7/25/22,5:42:00,C,11.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 5:42
7/25/22,5:42:00,C,11,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 5:42
7/25/22,5:42:00,C,11.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 5:42
7/25/22,5:42:00,C,10.5,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 5:42
7/25/22,5:42:00,C,10.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 5:42
7/25/22,5:42:00,C,11.5,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 5:42
7/25/22,5:42:00,C,11,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 5:42
7/25/22,5:42:00,C,11.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 5:42
7/25/22,5:42:00,C,10.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 5:42
7/25/22,5:42:00,C,11.5,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 5:42
7/25/22,5:42:00,C,10.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 5:42
7/25/22,5:42:00,C,10.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 5:42
7/25/22,5:43:00,C,10,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 5:43
7/25/22,5:43:00,C,11,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 5:43
7/25/22,5:43:00,C,11.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 5:43
7/25/22,5:43:00,C,12.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 5:43
7/25/22,5:43:00,C,10,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 5:43
7/25/22,5:43:00,C,11.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 5:43
7/25/22,5:43:00,C,11,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 5:43
7/25/22,5:43:00,C,11,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 5:43
7/25/22,5:43:00,C,10.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 5:43
7/25/22,5:43:00,C,11.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 5:43
7/25/22,5:43:00,C,10.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 5:43
7/25/22,5:43:00,C,11.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 5:43
7/25/22,5:43:00,C,10,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 5:43
7/25/22,5:43:00,C,10,Green,STSA,Green STSA,Q1,iButton,7/25/22 5:43
7/25/22,5:43:00,C,11,Green,STSA,Green STSA,Q2,iButton,7/25/22 5:43
7/25/22,5:43:00,C,10.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 5:43
7/25/22,5:43:00,C,11,Green,STSA,Green STSA,Q4,iButton,7/25/22 5:43
7/25/22,5:43:00,C,11.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 5:43
7/25/22,5:43:00,C,10.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 5:43
7/25/22,5:44:00,C,10.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 5:44
7/25/22,5:44:00,C,11.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 5:44
7/25/22,5:44:00,C,11,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 5:44
7/25/22,5:44:00,C,11.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 5:44
7/25/22,5:44:00,C,10.5,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 5:44
7/25/22,5:44:00,C,10.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 5:44
7/25/22,5:44:00,C,11,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 5:44
7/25/22,5:44:00,C,11,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 5:44
7/25/22,5:44:00,C,11.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 5:44
7/25/22,5:44:00,C,10.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 5:44
7/25/22,5:44:00,C,11.5,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 5:44
7/25/22,5:44:00,C,10.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 5:44
7/25/22,5:44:00,C,10.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 5:44
7/25/22,5:45:00,C,10,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 5:45
7/25/22,5:45:00,C,11,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 5:45
7/25/22,5:45:00,C,11.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 5:45
7/25/22,5:45:00,C,12.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 5:45
7/25/22,5:45:00,C,10,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 5:45
7/25/22,5:45:00,C,11.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 5:45
7/25/22,5:45:00,C,11,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 5:45
7/25/22,5:45:00,C,11,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 5:45
7/25/22,5:45:00,C,10.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 5:45
7/25/22,5:45:00,C,11,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 5:45
7/25/22,5:45:00,C,10.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 5:45
7/25/22,5:45:00,C,11.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 5:45
7/25/22,5:45:00,C,10,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 5:45
7/25/22,5:45:00,C,10,Green,STSA,Green STSA,Q1,iButton,7/25/22 5:45
7/25/22,5:45:00,C,11,Green,STSA,Green STSA,Q2,iButton,7/25/22 5:45
7/25/22,5:45:00,C,10.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 5:45
7/25/22,5:45:00,C,11,Green,STSA,Green STSA,Q4,iButton,7/25/22 5:45
7/25/22,5:45:00,C,11.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 5:45
7/25/22,5:45:00,C,10.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 5:45
7/25/22,5:46:00,C,10.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 5:46
7/25/22,5:46:00,C,11.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 5:46
7/25/22,5:46:00,C,11,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 5:46
7/25/22,5:46:00,C,11.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 5:46
7/25/22,5:46:00,C,10.5,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 5:46
7/25/22,5:46:00,C,10.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 5:46
7/25/22,5:46:00,C,11,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 5:46
7/25/22,5:46:00,C,11,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 5:46
7/25/22,5:46:00,C,11.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 5:46
7/25/22,5:46:00,C,10.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 5:46
7/25/22,5:46:00,C,11.5,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 5:46
7/25/22,5:46:00,C,10.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 5:46
7/25/22,5:46:00,C,10.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 5:46
7/25/22,5:47:00,C,10,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 5:47
7/25/22,5:47:00,C,11,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 5:47
7/25/22,5:47:00,C,11.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 5:47
7/25/22,5:47:00,C,12.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 5:47
7/25/22,5:47:00,C,10,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 5:47
7/25/22,5:47:00,C,11.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 5:47
7/25/22,5:47:00,C,11,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 5:47
7/25/22,5:47:00,C,11,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 5:47
7/25/22,5:47:00,C,10.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 5:47
7/25/22,5:47:00,C,11,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 5:47
7/25/22,5:47:00,C,10.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 5:47
7/25/22,5:47:00,C,11.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 5:47
